C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_25_451.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_25_451.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_25_451.jpg, 0, 1, 0, 12.64308
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_25_553.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_25_553.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_25_553.jpg, 0, 1, 0, 13.55314
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_25_656.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_25_656.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_25_656.jpg, 0, 1, 0, 14.65373
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_25_761.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_25_761.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_25_761.jpg, -0.1126008, 1, 0, 15.86751
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_25_862.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_25_862.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_25_862.jpg, -0.4147578, 1, 0, 16.97232
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_25_962.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_25_962.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_25_962.jpg, -0.1143189, 1, 0, 17.85734
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_064.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_064.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_064.jpg, 0, 1, 0, 19.03071
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_170.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_170.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_170.jpg, 0, 1, 0, 19.92034
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_275.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_275.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_275.jpg, -0.153759, 1, 0, 21.01997
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_379.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_379.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_379.jpg, -0.4570923, 1, 0, 21.85004
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_484.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_484.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_484.jpg, -0.3674127, 1, 0, 22.9084
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_587.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_587.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_587.jpg, -0.05967386, 1, 0, 23.90858
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_689.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_689.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_689.jpg, 0, 1, 0, 24.85115
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_797.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_797.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_797.jpg, 0, 1, 0, 25.80872
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_26_903.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_26_903.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_26_903.jpg, -0.1768617, 1, 0, 26.93546
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_006.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_006.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_006.jpg, -0.438459, 1, 0, 27.7463
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_111.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_111.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_111.jpg, -0.1507617, 1, 0, 28.65707
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_213.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_213.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_213.jpg, 0, 1, 0, 29.56706
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_320.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_320.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_320.jpg, 0, 1, 0, 30.19017
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_442.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_442.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_442.jpg, 0, 0.7556692, 0, 30.1192
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_548.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_548.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_548.jpg, -0.0560205, 0.4570376, 0, 30.0646
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_650.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_650.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_650.jpg, -0.3108675, 0.150437, 0, 29.93986
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_755.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_755.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_755.jpg, 0, 0, 0, 29.67233
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_861.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_861.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_861.jpg, 0, 0, 0, 29.31095
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_27_964.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_27_964.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_27_964.jpg, 0, 0, 0, 29.01622
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_066.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_066.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_066.jpg, -0.1174209, 0, 0, 28.72141
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_171.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_171.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_171.jpg, -0.4088565, 0, 0, 28.32994
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_274.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_274.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_274.jpg, -0.2898682, 0, 0, 27.92589
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_381.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_381.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_381.jpg, 0, 0, 0, 27.58896
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_482.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_482.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_482.jpg, 0, 0, 0, 27.30626
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_583.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_583.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_583.jpg, 0, 0, 0, 27.03133
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_685.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_685.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_685.jpg, 0, 0, 0, 26.75984
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_786.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_786.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_786.jpg, 0, 0.0690336, 0, 26.49109
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_893.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_893.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_893.jpg, 0, 0.367731, 0, 26.4773
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_28_993.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_28_993.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_28_993.jpg, -0.2826993, 0.3154449, 0, 26.67676
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_096.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_096.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_096.jpg, -0.5922089, 0.0059352, 0, 26.38613
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_197.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_197.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_197.jpg, -0.5032616, 0, 0, 25.92385
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_299.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_299.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_299.jpg, -0.198184, 0, 0, 25.68583
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_403.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_403.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_403.jpg, 0, 0, 0, 25.35644
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_506.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_506.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_506.jpg, 0, 0.2898276, 0, 25.26191
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_613.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_613.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_613.jpg, 0, 0.6093267, 0, 25.54601
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_716.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_716.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_716.jpg, 0, 0.8980651, 0, 26.1906
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_819.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_819.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_819.jpg, 0.2797386, 0.8302276, 0, 27.03385
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_29_925.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_29_925.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_29_925.jpg, 0.2000579, 0.6100479, 0, 27.54201
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_030.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_030.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_030.jpg, 0, 0.9030288, 0, 28.17655
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_131.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_131.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_131.jpg, 0, 1, 0, 29.07944
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_242.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_242.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_242.jpg, -0.1315116, 1, 0, 30.16916
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_349.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_349.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_349.jpg, -0.3942468, 1, 0, 30.15593
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_452.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_452.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_452.jpg, -0.105744, 1, 0, 30.19146
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_560.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_560.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_560.jpg, 0, 1, 0, 30.18955
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_668.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_668.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_668.jpg, 0, 1, 0, 30.1905
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_775.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_775.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_775.jpg, 0, 1, 0, 30.19027
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_875.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_875.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_875.jpg, 0, 1, 0, 30.19041
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_30_977.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_30_977.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_30_977.jpg, 0, 1, 0, 30.19032
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_097.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_097.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_097.jpg, 0, 1, 0, 30.1903
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_202.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_202.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_202.jpg, 0, 0.9493969, 0, 30.1903
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_308.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_308.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_308.jpg, -0.3162204, 0.6331764, 0, 30.09249
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_411.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_411.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_411.jpg, -0.596826, 0.3525708, 0, 29.96941
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_511.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_511.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_511.jpg, -0.3531276, 0.05065143, 0, 29.81253
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_614.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_614.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_614.jpg, -0.04173154, 0, 0, 29.53199
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_719.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_719.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_719.jpg, 0, 0, 0, 29.22005
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_828.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_828.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_828.jpg, 0, 0, 0, 28.86617
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_31_935.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_31_935.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_31_935.jpg, 0, 0, 0, 28.57622
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_32_039.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_32_039.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_32_039.jpg, 0.07135262, 0, 0, 28.26758
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_32_144.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_32_144.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_32_144.jpg, 0, 0, 0, 27.92573
C:\Users\duyhung\Desktop\BH\IMG\center_2021_09_15_22_50_32_248.jpg, C:\Users\duyhung\Desktop\BH\IMG\left_2021_09_15_22_50_32_248.jpg, C:\Users\duyhung\Desktop\BH\IMG\right_2021_09_15_22_50_32_248.jpg, 0, 0, 0, 27.64505
